Month,Category,shop_code,City,shop_type,Num Proj Factor,ACV Proj Factor,MKt segment3,MKt segment4,Urbanity,MKt segment5,Product_code,Vendor,Brand,Flavor,Packing_type,Size,Sub_brand,SKU,OpeningStock,Purchase,Stk1,Stk2,Price,Weights,Sale,Volume,Value,Purchase_Volume,Total_Stock_Volume,Forward_Stock_Volume,MKt segment2,MKt segment6,MKt segment7,MKt segment9
3,C,16,CityB,kioskType1,63.94622426,75.06670978,Convenience,Province1,ROU,District2,140,Munaken,Diet Coke,Apple,PET,1.5 LT,Tango Apple,(140) | Diet Coke | Tango Apple - Apple - 1.5 LT - Munaken,11,26,3.0,3.0,100,1500,8.5,82530.5,12513.5,39000,9000,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,63.94622426,48.012233339999995,Convenience,Province1,ROU,District2,377,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(377) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,4,65,5.0,0.0,90,1500,36.5,70030.5,1588.5,97500,7500,7500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,101.15196078,48.012233339999995,Convenience,Province1,ROU,District2,140,Dr Pepper,Bluna Orange,Citrus,CAR,250 ML,Seagram G Ale,(140) | Bluna Orange | Seagram G Ale - Citrus - 250 ML - Dr Pepper,12,261,18.0,0.0,25,250,59.5,1305181.798,7013.5,65250,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,101.15196078,95.9292017,Convenience,Province1,ROU,District2,690,Dr Pepper,Bluna Orange,Citrus,PET,500 ML,Seagram G Ale,(690) | Bluna Orange | Seagram G Ale - Citrus - 500 ML - Dr Pepper,4,13,3.0,0.0,50,500,16.5,421361.9077,5813.5,6500,1500,1500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,101.15196078,48.012233339999995,Convenience,Province1,ROU,District2,197,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(197) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,14,98,5.0,12.0,90,1500,25.5,14030.5,1058.5,147000,25500,7500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,81.4050207,48.012233339999995,Convenience,Province1,ROU,District2,180,Dr Pepper,Chupa Chups Grape,Cola,CAR,250 ML,7Up Cherry,(180) | Chupa Chups Grape | 7Up Cherry - Cola - 250 ML - Dr Pepper,19,261,18.0,0.0,25,250,206.5,114030.5,5013.5,65250,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,79.59327604,48.012233339999995,Convenience,Province1,ROU,District2,20,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(20) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,15,78,5.0,12.0,90,1500,26.5,579030.5,9013.5,117000,25500,7500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,25.20012163,48.012233339999995,Convenience,Province1,ROU,District2,1078,Dr Pepper,AnW Cream Soda,Lamonade,PET,1 LT,Pepsi Cola Lime,(1078) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1 LT - Dr Pepper,14,98,6.0,12.0,70,1000,78.5,73030.5,1063.5,98000,18000,6000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,44.78378378,69.17223679,Convenience,Province1,ROU,District2,197,Dr Pepper,Bluna Orange,Citrus,PET,1 LT,Seagram G Ale,(197) | Bluna Orange | Seagram G Ale - Citrus - 1 LT - Dr Pepper,14,98,5.0,12.0,70,1000,30.5,4508734.985,6253.5,98000,17000,5000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,79.59327604,95.9292017,Convenience,Province1,ROU,District2,296,Dr Pepper,Chupa Chups Grape,Cola,PET,1 LT,7Up Cherry,(296) | Chupa Chups Grape | 7Up Cherry - Cola - 1 LT - Dr Pepper,14,78,5.0,6.0,70,1000,51.5,22030.5,5263.5,78000,11000,5000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,16.67741412,41.850039339999995,Convenience,Province1,ROU,District2,377,Dr Pepper,Crush Strawberry Soda,Orange,PET,1 LT,Sprite,(377) | Crush Strawberry Soda | Sprite - Orange - 1 LT - Dr Pepper,4,65,3.0,0.0,70,1000,69.5,70280.5,3313.5,65000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,63.94622426,24.65065357,Convenience,Province1,ROU,District2,306,Dr Pepper,Dr Pepper Cherry,Lamonade,PET,500 ML,Pepsi Cola Lime,(306) | Dr Pepper Cherry | Pepsi Cola Lime - Lamonade - 500 ML - Dr Pepper,3,13,6.0,0.0,50,500,94.5,23030.5,5913.5,6500,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,48.42647059,48.012233339999995,Convenience,Province1,ROU,District2,21, Africola,Big Peach Soda,Lamonade,CAN,250 ML,Rubicon Sparkling Guava,(21) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 250 ML -  Africola,3,28,8.0,0.0,50,250,31.5,39030.5,663.5,7000,2000,2000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,34.71075723,23.59511191,Convenience,Province1,ROU,District2,279,Munaken,Dr Pepper Diet,Lychee,PET,1.5 LT,Tango Apple,(279) | Dr Pepper Diet | Tango Apple - Lychee - 1.5 LT - Munaken,2,13,2.0,0.0,100,1500,29.5,1206143.96,11013.5,19500,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,13.90909091,48.012233339999995,Convenience,Province1,ROU,District2,309,Munaken,Dr Pepper Diet,Lychee,PET,500 ML,Tango Apple,(309) | Dr Pepper Diet | Tango Apple - Lychee - 500 ML - Munaken,5,13,6.0,0.0,50,500,17.5,182280.5,2463.5,6500,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,58.77272727,59.73397428,Convenience,Province1,ROU,District2,21,Dr Pepper,Chupa Chups Grape,Cola,PET,345 ML,7Up Cherry,(21) | Chupa Chups Grape | 7Up Cherry - Cola - 345 ML - Dr Pepper,6,26,5.0,0.0,30,345,28.5,3280.5,67013.5,8970,1725,1725,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,18.19230769,92.12972275999999,Convenience,Province1,ROU,District2,279,Dr Pepper,AnW Cream Soda,Lamonade,PET,345 ML,Pepsi Cola Lime,(279) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 345 ML - Dr Pepper,5,26,11.0,0.0,30,345,74.5,20780.5,7293.5,8970,3795,3795,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,56.3220339,59.73397428,Convenience,Province1,ROU,District2,309,Dr Pepper,Bluna Orange,Citrus,PET,345 ML,Seagram G Ale,(309) | Bluna Orange | Seagram G Ale - Citrus - 345 ML - Dr Pepper,7,26,5.0,0.0,30,345,44.5,53160.5,4213.5,8970,1725,1725,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,33.232142859999996,95.9292017,Convenience,Province1,ROU,District2,299,Dr Pepper,Crush Strawberry Soda,Orange,PET,345 ML,Sprite,(299) | Crush Strawberry Soda | Sprite - Orange - 345 ML - Dr Pepper,5,13,5.0,0.0,30,345,132.5,89018.08852,5773.5,4485,1725,1725,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,79.59327604,35.37085638,Convenience,Province1,ROU,District2,266, Africola,Afri Cola,Cola,CAN,250 ML,Pinecola,(266) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,4,0,4.0,0.0,50,250,144.5,42530.5,5533.5,0,1000,1000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,101.15196078,41.850039339999995,Convenience,Province1,ROU,District2,20,Dr Pepper,Dr Pepper Cherry,Lamonade,CAN,250 ML,Pepsi Cola Lime,(20) | Dr Pepper Cherry | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,5,13,8.0,0.0,50,250,42.5,11030.5,1153.5,3250,2000,2000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,16,CityB,kioskType1,58.65929204,92.12972275999999,Convenience,Province1,ROU,District2,176,Dr Pepper,Dr Pepper Cherry,Lamonade,PET,1 LT,Pepsi Cola Lime,(176) | Dr Pepper Cherry | Pepsi Cola Lime - Lamonade - 1 LT - Dr Pepper,1,13,3.0,0.0,70,1000,62.5,5030.5,33013.5,13000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
3,C,20,CityC,kioskType2,63.94622426,145.598647,Grocery,Province3,ROU,District3,227,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(227) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,3,13,0.0,3.0,100,1500,9.5,160098.2237,4213.5,19500,4500,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,20,CityC,kioskType2,63.94622426,59.73397428,Grocery,Province3,ROU,District3,20,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(20) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,2,13,0.0,3.0,100,1500,7.5,69030.5,1213.5,19500,4500,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,20,CityC,kioskType2,58.83333333,24.65065357,Grocery,Province3,ROU,District3,66,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(66) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,3,19,0.0,4.0,100,1500,70.5,31530.5,4913.5,28500,6000,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,110.5416667,22.47812064,Grocery,Province1,ROU,District2,362,Dr Pepper,AnW Cream Soda,Lamonade,CAR,250 ML,Pepsi Cola Lime,(362) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,13,126,15.0,0.0,25,250,307.5,931471.7055,3688.5,31500,3750,3750,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,60.26307717,22.47812064,Grocery,Province1,ROU,District2,197, Africola,Afri Cola,Cola,PET,2.25 LT,Pinecola,(197) | Afri Cola | Pinecola - Cola - 2.25 LT -  Africola,1,21,2.0,0.0,130,2250,11.5,9000.5,313.5,47250,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,58.83333333,24.49028927,Grocery,Province1,ROU,District2,310,Gihauser,Barq Root Malt,Cola,PET,2.25 LT,Rivella Original,(310) | Barq Root Malt | Rivella Original - Cola - 2.25 LT - Gihauser,2,21,2.0,0.0,100,2250,35.5,34530.5,4523.5,47250,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,56.3220339,35.37085638,Grocery,Province1,ROU,District2,306,Gihauser,Big Red Soda,Lamonade,PET,2.25 LT,Schweppes Lemon,(306) | Big Red Soda | Schweppes Lemon - Lamonade - 2.25 LT - Gihauser,2,21,2.0,0.0,100,2250,15.5,53030.5,5713.5,47250,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,103.15217391,48.012233339999995,Grocery,Province1,ROU,District2,301,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(301) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,2,32,4.0,0.0,100,1500,133.5,51030.5,13.5,48000,6000,6000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,63.94622426,24.65065357,Grocery,Province1,ROU,District2,1078,Dr Pepper,Bluna Orange,Citrus,CAR,250 ML,Seagram G Ale,(1078) | Bluna Orange | Seagram G Ale - Citrus - 250 ML - Dr Pepper,15,252,20.0,0.0,25,250,76.5,88530.5,1513.5,63000,5000,5000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,33.232142859999996,41.850039339999995,Grocery,Province1,ROU,District2,20,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(20) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,3,32,4.0,0.0,100,1500,6.5,2030.5,4513.5,48000,6000,6000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,81.4050207,41.850039339999995,Grocery,Province1,ROU,District2,310,Dr Pepper,Chupa Chups Grape,Cola,CAR,250 ML,7Up Cherry,(310) | Chupa Chups Grape | 7Up Cherry - Cola - 250 ML - Dr Pepper,13,126,15.0,0.0,25,250,56.5,697142.0584,5413.5,31500,3750,3750,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,56.3220339,41.850039339999995,Grocery,Province1,ROU,District2,19, Africola,Big Peach Soda,Lamonade,PET,500 ML,Rubicon Sparkling Guava,(19) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 500 ML -  Africola,3,14,4.0,0.0,50,500,90.5,1989651.036,1913.5,7000,2000,2000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,56.9375,48.012233339999995,Grocery,Province1,ROU,District2,1037, Africola,Big Peach Soda,Lamonade,PET,1.5 LT,Rubicon Sparkling Guava,(1037) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1.5 LT -  Africola,3,55,4.0,0.0,100,1500,55.5,42030.5,3213.5,82500,6000,6000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,23.26469206,22.47812064,Grocery,Province1,ROU,District2,16, Africola,Big Peach Soda,Lamonade,PET,2.25 LT,Rubicon Sparkling Guava,(16) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 2.25 LT -  Africola,1,14,2.0,0.0,130,2250,20.5,1264024.723,1113.5,31500,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,25.20012163,48.012233339999995,Grocery,Province1,ROU,District2,1131,Dr Pepper,AnW Cream Soda,Lamonade,PET,1 LT,Pepsi Cola Lime,(1131) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1 LT - Dr Pepper,2,32,3.0,0.0,70,1000,82.5,7383170.168,1013.5,32000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,16.67741412,24.65065357,Grocery,Province1,ROU,District2,180,Dr Pepper,Bluna Orange,Citrus,PET,1 LT,Seagram G Ale,(180) | Bluna Orange | Seagram G Ale - Citrus - 1 LT - Dr Pepper,2,32,3.0,0.0,70,1000,127.5,1464810.682,1113.5,32000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,44.78378378,24.65065357,Grocery,Province1,ROU,District2,309,Dr Pepper,Crush Strawberry Soda,Orange,PET,1 LT,Sprite,(309) | Crush Strawberry Soda | Sprite - Orange - 1 LT - Dr Pepper,2,32,2.0,0.0,70,1000,27.5,33030.5,1913.5,32000,2000,2000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,79.59327604,60.31811499,Grocery,Province1,ROU,District2,197, Africola,Big Peach Soda,Lamonade,PET,1 LT,Rubicon Sparkling Guava,(197) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1 LT -  Africola,3,55,3.0,0.0,70,1000,49.5,368816.2839,5713.5,55000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,79.59327604,41.850039339999995,Grocery,Province1,ROU,District2,67, Africola,Big Peach Soda,Lamonade,CAN,250 ML,Rubicon Sparkling Guava,(67) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 250 ML -  Africola,1,14,2.0,0.0,40,250,54.5,28030.5,13.5,3500,500,500,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,24.21375246,95.9292017,Grocery,Province1,ROU,District2,229,Dr Pepper,Chupa Chups Grape,Cola,PET,345 ML,7Up Cherry,(229) | Chupa Chups Grape | 7Up Cherry - Cola - 345 ML - Dr Pepper,3,63,7.0,0.0,30,345,31.5,657154.6169,12513.5,21735,2415,2415,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,16.67741412,24.65065357,Grocery,Province1,ROU,District2,197,Dr Pepper,AnW Cream Soda,Lamonade,PET,345 ML,Pepsi Cola Lime,(197) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 345 ML - Dr Pepper,3,63,5.0,0.0,30,345,42.5,24030.5,1273.5,21735,1725,1725,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,11.807692308,35.37085638,Grocery,Province1,ROU,District2,362,Dr Pepper,Bluna Orange,Citrus,PET,345 ML,Seagram G Ale,(362) | Bluna Orange | Seagram G Ale - Citrus - 345 ML - Dr Pepper,6,126,5.0,0.0,30,345,37.5,10780.5,94513.5,43470,1725,1725,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,58.83333333,75.06670978,Grocery,Province1,ROU,District2,362,Dr Pepper,Crush Strawberry Soda,Orange,PET,345 ML,Sprite,(362) | Crush Strawberry Soda | Sprite - Orange - 345 ML - Dr Pepper,3,63,5.0,0.0,30,345,61.5,1033842.037,1713.5,21735,1725,1725,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,30.75,8.209606727,Grocery,Province1,ROU,District2,1128, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(1128) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,3,69,4.0,0.0,100,1500,10.5,1392320.824,948.5,103500,6000,6000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,24.21375246,41.850039339999995,Grocery,Province1,ROU,District2,229, Africola,Afri Cola,Cola,PET,1 LT,Pinecola,(229) | Afri Cola | Pinecola - Cola - 1 LT -  Africola,4,69,3.0,0.0,70,1000,6.5,33030.5,23023.5,69000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,22,CityD,StoreType4,63.94622426,53.33749341,Grocery,Province1,ROU,District2,276, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(276) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,3,14,4.0,0.0,50,500,19.5,1991123.464,3238.5,7000,2000,2000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,56.3220339,184.00088340000002,Grocery,Province1,ROU,District2,16,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(16) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,0,6,0.0,0.0,100,1500,145.5,4731246.651,2013.5,9000,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,56.9375,145.598647,Grocery,Province1,ROU,District2,237,Gihauser,Barq Root Malt,Cola,PET,2.25 LT,Rivella Original,(237) | Barq Root Malt | Rivella Original - Cola - 2.25 LT - Gihauser,0,5,0.0,0.0,100,2250,92.5,248233.9825,913.5,11250,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,33.232142859999996,41.850039339999995,Grocery,Province1,ROU,District2,180,Gihauser,Big Red Soda,Lamonade,PET,2.25 LT,Schweppes Lemon,(180) | Big Red Soda | Schweppes Lemon - Lamonade - 2.25 LT - Gihauser,0,5,0.0,0.0,100,2250,10.5,14030.5,1553.5,11250,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,33.232142859999996,41.850039339999995,Grocery,Province1,ROU,District2,499,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(499) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,0,6,0.0,0.0,100,1500,125.5,21030.5,2013.5,9000,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,18.19230769,48.012233339999995,Grocery,Province1,ROU,District2,310,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(310) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,0,6,0.0,0.0,100,1500,22.5,36030.5,1058.5,9000,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,101.15196078,13.015038059999998,Grocery,Province1,ROU,District2,296,Dr Pepper,AnW Cream Soda,Lamonade,PET,1 LT,Pepsi Cola Lime,(296) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1 LT - Dr Pepper,0,6,0.0,0.0,70,1000,99.5,2197200.773,3013.5,6000,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,58.83333333,69.04249025,Grocery,Province1,ROU,District2,1131,Dr Pepper,Bluna Orange,Citrus,PET,1 LT,Seagram G Ale,(1131) | Bluna Orange | Seagram G Ale - Citrus - 1 LT - Dr Pepper,0,6,0.0,0.0,70,1000,19.5,90030.5,3013.5,6000,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,79.59327604,35.37085638,Grocery,Province1,ROU,District2,276,Dr Pepper,Chupa Chups Grape,Cola,PET,1 LT,7Up Cherry,(276) | Chupa Chups Grape | 7Up Cherry - Cola - 1 LT - Dr Pepper,0,6,0.0,0.0,70,1000,15.5,281655.1215,40513.5,6000,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,71.35849243,29.1173886,Grocery,Province1,ROU,District2,499, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(499) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,0,129,0.0,0.0,100,1500,13.5,26030.5,37513.5,193500,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,26,CityE,StoreType1,18.19230769,41.850039339999995,Grocery,Province1,ROU,District2,362, Africola,Afri Cola,Cola,PET,1 LT,Pinecola,(362) | Afri Cola | Pinecola - Cola - 1 LT -  Africola,0,142,0.0,0.0,70,1000,432.5,3030.5,2813.5,142000,0,0,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,28,CityD,kioskType2,110.5416667,69.17223679,Grocery,Province1,ROU,District2,1493,Dr Pepper,AnW Cream Soda,Lamonade,CAR,250 ML,Pepsi Cola Lime,(1493) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,13,136,15.0,0.0,25,250,10.5,11492583.21,413.5,34000,3750,3750,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,28,CityD,kioskType2,56.9375,22.47812064,Grocery,Province1,ROU,District2,19,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(19) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,3,68,4.0,0.0,100,1500,27.5,45030.5,71013.5,102000,6000,6000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,28,CityD,kioskType2,33.232142859999996,145.598647,Grocery,Province1,ROU,District2,690, Africola,Afri Cola,Cola,CAR,250 ML,Pinecola,(690) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,17,591,20.0,0.0,25,250,85.5,5030.5,6763.5,147750,5000,5000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,28,CityD,kioskType2,151.0306324,184.00088340000002,Grocery,Province1,ROU,District2,181,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(181) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,3,34,4.0,0.0,100,1500,69.5,28530.5,5753.5,51000,6000,6000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,28,CityD,kioskType2,33.232142859999996,74.60011277,Grocery,Province1,ROU,District2,197,Dr Pepper,Bluna Orange,Citrus,CAR,250 ML,Seagram G Ale,(197) | Bluna Orange | Seagram G Ale - Citrus - 250 ML - Dr Pepper,13,407,15.0,0.0,25,250,36.5,9030.5,2513.5,101750,3750,3750,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
3,C,28,CityD,kioskType2,60.26307717,63.066581629999995,Grocery,Province1,ROU,District2,310,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(310) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,3,81,4.0,0.0,100,1500,19.5,8595927.53,13013.5,121500,6000,6000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
